Date,Hour,Demand,Temp_F
23/06/2021,13,12261.0,68
24/06/2021,13,12368.6,73
25/06/2021,13,13683.9,66
26/06/2021,13,14904.3,79
27/06/2021,13,17011.2,83
28/06/2021,13,21584.7,90
29/06/2021,13,22411.5,92
30/06/2021,13,23670.1,91
01/07/2021,13,19529.4,77
02/07/2021,13,15382.6,64
03/07/2021,13,12198.0,59
04/07/2021,13,11356.5,64
05/07/2021,13,12269.1,68
06/07/2021,13,17881.7,81
07/07/2021,13,18555.1,85
08/07/2021,13,16262.8,69
09/07/2021,13,16527.8,66
10/07/2021,13,14558.5,72
11/07/2021,13,13438.5,76
12/07/2021,13,16079.6,68
13/07/2021,13,14561.5,68
14/07/2021,13,15797.0,73
15/07/2021,13,18480.1,81
16/07/2021,13,20176.6,87
17/07/2021,13,16665.3,79
18/07/2021,13,15157.1,71
19/07/2021,13,15884.7,71
20/07/2021,13,17495.2,81
21/07/2021,13,17693.4,77
22/07/2021,13,14659.1,76
23/07/2021,13,14449.0,77
24/07/2021,13,13726.2,76
25/07/2021,13,14051.6,68
26/07/2021,13,18123.3,83
27/07/2021,13,18573.0,83
28/07/2021,13,15764.2,71
29/07/2021,13,15081.7,75
30/07/2021,13,15263.4,77
31/07/2021,13,11706.4,70
01/08/2021,13,12353.4,74
02/08/2021,13,14375.8,75
03/08/2021,13,14654.7,73
04/08/2021,13,14974.8,73
05/08/2021,13,14916.0,67
06/08/2021,13,16169.7,81
07/08/2021,13,16570.9,83
08/08/2021,13,15713.5,78
09/08/2021,13,16442.2,75
10/08/2021,13,17408.2,74
11/08/2021,13,19267.4,85
12/08/2021,13,21902.3,88
13/08/2021,13,22053.7,87
14/08/2021,13,19090.7,83
15/08/2021,13,13949.8,76
16/08/2021,13,15003.8,74
17/08/2021,13,15951.4,78
18/08/2021,13,17542.6,80
19/08/2021,13,17968.1,77
20/08/2021,13,18831.9,76
21/08/2021,13,17851.0,80
22/08/2021,13,15529.3,71
23/08/2021,13,17349.7,75
24/08/2021,13,19000.5,82
25/08/2021,13,19963.4,86
26/08/2021,13,21596.6,88
27/08/2021,13,20150.7,86
28/08/2021,13,14339.3,69
29/08/2021,13,13523.8,67
30/08/2021,13,17813.4,80
31/08/2021,13,17100.5,79
01/09/2021,13,15418.3,68
02/09/2021,13,13203.3,69
03/09/2021,13,12286.0,69
04/09/2021,13,10875.7,73
05/09/2021,13,12332.6,67
06/09/2021,13,14098.9,76
07/09/2021,13,13914.3,75
