Demand,Temp_F
0.3637581265633888,0.3448275862068966
0.3765282220333075,0.40229885057471265
0.421027845902622,0.3103448275862069
0.4786339422777006,0.3563218390804598
0.4734781997101042,0.3333333333333333
0.40290629758970575,0.3563218390804598
0.37710923691340437,0.3563218390804598
0.3434531854905295,0.3448275862068966
0.3487557107646767,0.3103448275862069
0.29340639850281636,0.3563218390804598
0.4236393548900048,0.2988505747126437
0.3835676760016391,0.3563218390804598
0.3683878977658449,0.367816091954023
0.4438342089329509,0.367816091954023
0.4211195850942162,0.39080459770114945
0.3344382809298685,0.4482758620689656
0.2848134942234889,0.40229885057471265
0.3112038016720997,0.42528735632183906
0.3407377054193399,0.3563218390804598
0.38716385231213346,0.3448275862068966
0.43314353513916837,0.26436781609195403
0.38145155864886515,0.40229885057471265
0.3540765838771429,0.24137931034482757
0.34483538931054947,0.24137931034482757
0.3911208694428985,0.2873563218390805
0.486682527353569,0.2988505747126437
0.4756493605778347,0.3103448275862069
0.4340670430012171,0.27586206896551724
0.5238613637336628,0.08045977011494253
0.46308720727552954,0.13793103448275862
0.4485740671653201,0.14942528735632182
0.5555358486181019,0.24137931034482757
0.5044493507923209,0.2988505747126437
0.46130746695860125,0.3218390804597701
0.44395652785507655,0.3563218390804598
0.46628584708911547,0.3563218390804598
0.33229769979266954,0.37931034482758624
0.4426354834961195,0.26436781609195403
0.44488615166323164,0.20689655172413796
0.5750334848049319,0.21839080459770116
0.46300769997614777,0.26436781609195403
0.4912266753105371,0.26436781609195403
0.49718972276416296,0.1839080459770115
0.44549774627385985,0.20689655172413796
0.48597919355134644,0.2988505747126437
0.49525708379457767,0.2873563218390805
0.4790865222895656,0.367816091954023
0.42770645905068294,0.24137931034482757
0.5663610732262228,0.24137931034482757
0.5624774474487331,0.26436781609195403
0.4008574556441009,0.2873563218390805
0.3534833371048335,0.2873563218390805
0.49012580501140623,0.3448275862068966
0.4528735772780371,0.40229885057471265
0.34435222956815303,0.471264367816092
0.2749056615313106,0.41379310344827586
0.3171974288562569,0.3448275862068966
0.37912138318237143,0.367816091954023
0.35187484327888097,0.41379310344827586
0.39194040622114035,0.40229885057471265
0.3799653837450385,0.1839080459770115
0.36829004262814447,0.41379310344827586
0.3263163045007248,0.367816091954023
0.4011571370033088,0.26436781609195403
0.3220167943880079,0.27586206896551724
0.3046475074461644,0.2988505747126437
0.3567920639483325,0.3448275862068966
0.29541854477178353,0.5747126436781609
0.2603986373672076,0.471264367816092
0.24718819377763646,0.6091954022988505
0.22255316286152882,0.6206896551724137
0.16828637306048067,0.41379310344827586
0.18615716758303935,0.4367816091954023
0.3703878121425994,0.19540229885057475
0.40690001039710844,0.27586206896551724
0.3401077629703927,0.4367816091954023
0.36546447552704164,0.4482758620689656
0.31642681964686536,0.3333333333333333
0.20701254380546408,0.4942528735632184
0.14697230088008473,0.5862068965517241
0.20980753117603534,0.5747126436781609
0.2068902248833384,0.5862068965517241
0.326169521794174,0.5632183908045977
0.25639880861369857,0.5862068965517241
0.30413376797323666,0.6206896551724137
0.15031772340022154,0.5862068965517241
0.28899068541408024,0.471264367816092
0.22720128190230382,0.471264367816092
0.20281700477655396,0.528735632183908
0.28751674240246594,0.6551724137931034
0.3499727840398271,0.4367816091954023
0.2869234956301565,0.3103448275862069
0.19712305895160454,0.42528735632183906
0.1995939011785428,0.528735632183908
0.24470511965848563,0.5632183908045977
0.2371641581094388,0.5977011494252873
0.23320102503256745,0.5977011494252873
0.24315166934748977,0.6436781609195402
0.21491434617478156,0.6206896551724137
0.15059905692111042,0.7126436781609194
0.24975077519616906,0.5747126436781609
0.3245426801299027,0.5172413793103448
0.24249114716801112,0.5977011494252873
0.20676179001510642,0.5862068965517241
0.33912309564728116,0.5057471264367815
0.37302378491440735,0.37931034482758624
0.2246753961604091,0.4482758620689656
0.20068253958546123,0.5747126436781609
0.22709119487239082,0.6436781609195402
0.1815396282727958,0.7241379310344827
0.26378075556398195,0.6666666666666666
0.24890065868739575,0.40229885057471265
0.1799984098540124,0.5517241379310345
0.11042952289504426,0.7241379310344827
0.2445032934369783,0.5402298850574712
0.15603001706348973,0.5057471264367815
0.14469716892854745,0.5402298850574712
0.2638602628633637,0.632183908045977
0.33227935195435054,0.5632183908045977
0.24142697254551793,0.6206896551724137
0.11573204816919158,0.5632183908045977
0.1421651672405463,0.7586206896551724
0.2941280801433578,0.6666666666666666
0.32463441932149695,0.528735632183908
0.3495568997045998,0.5172413793103448
0.16703260410869258,0.6206896551724137
0.17753979951928667,0.6206896551724137
0.19052395310292536,0.5632183908045977
0.10723088308145834,0.6551724137931034
0.2797800705780181,0.5862068965517241
0.17060431663476183,0.6206896551724137
0.1715950999039797,0.6436781609195402
0.17624933489086103,0.6781609195402298
0.1831053104760041,0.7586206896551724
0.13190872562030997,0.7586206896551724
0.15626853896163473,0.793103448275862
0.24189178444959547,0.7471264367816092
0.2697804986942456,0.8390804597701149
0.29822576403456735,0.8160919540229885
0.28755955402521005,0.7586206896551724
0.2825934057869083,0.793103448275862
0.3007577657225685,0.8620689655172413
0.3802834129425652,0.8965517241379309
0.2306262117218223,0.6666666666666666
0.22314640963383836,0.7586206896551724
0.41116282483318767,0.9080459770114941
0.34859058021980716,0.8045977011494252
0.23851578219892722,0.6091954022988505
0.2405279284678944,0.4942528735632184
0.26073501440305313,0.5057471264367815
0.2292378919556961,0.5862068965517241
0.29370607986202435,0.735632183908046
0.364779489563138,0.8160919540229885
0.3505293351354988,0.7241379310344827
0.4035973994997156,0.8045977011494252
0.37174555217819427,0.9080459770114941
0.5550588048218119,0.9425287356321839
0.7066180652816088,0.9655172413793103
0.7865229011601949,0.9540229885057472
0.6926003168060084,0.9195402298850575
0.43650730549762395,0.7816091954022988
0.3166102980300538,0.7011494252873562
0.24075421847382683,0.7011494252873562
0.26106527549279235,0.8505747126436781
0.40510192224186126,0.6666666666666666
0.46629807898132813,0.7586206896551724
0.3000360840820272,0.7586206896551724
0.2647531909948809,0.7816091954022988
0.33616909367794656,0.8275862068965517
0.4842544967493746,0.8850574712643677
0.49375867699853837,0.8850574712643677
0.7734164286544307,0.8850574712643677
0.5770150513433676,0.8045977011494252
0.30222559278807637,0.7241379310344827
0.30880635079843677,0.7816091954022988
0.38924938993437586,0.7011494252873562
0.4638883962154525,0.8505747126436781
0.5927452647287272,0.8965517241379309
0.8724580598995761,0.9770114942528736
0.9230247023063234,1.0
1.0,0.9885057471264367
0.7467570195771436,0.8275862068965517
0.4931409664418037,0.6781609195402298
0.2983725467411181,0.6206896551724137
0.24690686025674746,0.6781609195402298
0.30272098442268536,0.7241379310344827
0.64598457558392,0.8735632183908045
0.687169356663629,0.9195402298850575
0.5469735240693059,0.735632183908046
0.5631807812509555,0.7011494252873562
0.44273945457992625,0.7701149425287356
0.37424085818955766,0.8160919540229885
0.5357691108025957,0.7241379310344827
0.4429229329631148,0.7241379310344827
0.5184854471062401,0.7816091954022988
0.6825823970839169,0.8735632183908045
0.7863394227770064,0.9425287356321839
0.5715902071470946,0.8505747126436781
0.4793495079721358,0.7586206896551724
0.5238491318414503,0.7586206896551724
0.6223464438831365,0.8735632183908045
0.6344682490657894,0.8275862068965517
0.4488920963628469,0.8160919540229885
0.4360424935935465,0.8275862068965517
0.3918364351373337,0.8160919540229885
0.4117377237671782,0.7241379310344827
0.6607607013766994,0.8965517241379309
0.6882641110166536,0.8965517241379309
0.5164794167833794,0.7586206896551724
0.4747380846079985,0.8045977011494252
0.48585075868311445,0.8275862068965517
0.2683065556826313,0.7471264367816092
0.3078767269902818,0.793103448275862
0.4315656210437474,0.8045977011494252
0.44862299473417044,0.7816091954022988
0.468200138220382,0.7816091954022988
0.46460396190988773,0.7126436781609194
0.5412795782443566,0.8735632183908045
0.5658167540227637,0.8965517241379309
0.5133786321074939,0.8390804597701149
0.5579455313839776,0.8045977011494252
0.6170255707706704,0.793103448275862
0.7307332407786824,0.9195402298850575
0.8918823047331306,0.9540229885057472
0.901141847138043,0.9425287356321839
0.7199263640088804,0.8965517241379309
0.40551169063098214,0.8160919540229885
0.46997376259120405,0.793103448275862
0.5279284678943409,0.8390804597701149
0.6252454023375145,0.8620689655172413
0.6512687530197483,0.8275862068965517
0.7040982954858204,0.8160919540229885
0.6441069801292911,0.8620689655172413
0.5021130593797207,0.7586206896551724
0.613447742298495,0.8045977011494252
0.7144097806210132,0.8850574712643677
0.7733002256784114,0.9310344827586207
0.8731858574862237,0.9540229885057472
0.7847553927354793,0.9310344827586207
0.4293333007149541,0.735632183908046
0.379457760218217,0.7126436781609194
0.6418073843933287,0.8620689655172413
0.5982068046016378,0.8505747126436781
0.49532435920174667,0.7241379310344827
0.3598561529475802,0.735632183908046
0.3037545793146471,0.735632183908046
0.21750139137773927,0.7816091954022988
0.30660461020017493,0.7126436781609194
0.41463056627545003,0.8160919540229885
0.40334052976325174,0.8045977011494252
0.47229782211159155,0.8505747126436781
0.5151094448555719,0.7586206896551724
0.3406337343355331,0.7701149425287356
0.2327362131284899,0.7701149425287356
0.33647489098326067,0.8160919540229885
0.4471368198303437,0.8160919540229885
0.38855217207825965,0.7471264367816092
0.5785501538160445,0.8505747126436781
0.49986239121260867,0.7586206896551724
0.43954693071244655,0.7126436781609194
0.387065997174433,0.7816091954022988
0.25902254949329395,0.735632183908046
0.3204266484003744,0.735632183908046
0.331594365990447,0.735632183908046
0.4478768493092039,0.793103448275862
0.5230051312787832,0.8390804597701149
0.43952246692802144,0.735632183908046
0.28660546643262985,0.7471264367816092
0.2219599160892195,0.7471264367816092
0.3205611992147125,0.7241379310344827
0.37126239243579784,0.7011494252873562
0.26176249334890866,0.6551724137931034
0.2796455197636798,0.6206896551724137
0.22966600818313598,0.6666666666666666
0.19881106007693872,0.7011494252873562
0.22116484309540274,0.689655172413793
0.4134134930002997,0.6206896551724137
0.3586084999418985,0.6206896551724137
0.2541297926082676,0.7011494252873562
0.2670894824074811,0.7126436781609194
0.272080094430208,0.735632183908046
0.24303546637147044,0.6551724137931034
0.2443075831615772,0.6551724137931034
0.3199985321729345,0.689655172413793
0.304574116092889,0.7241379310344827
0.29335747093396614,0.735632183908046
0.3138520063361202,0.793103448275862
0.35384417792510414,0.7471264367816092
0.2798901576079311,0.7701149425287356
0.16080657097249673,0.632183908045977
0.27320542851376395,0.5862068965517241
0.2210058284966393,0.5862068965517241
0.2444176701914903,0.7241379310344827
0.26430061098301605,0.735632183908046
0.2879448586299058,0.7241379310344827
0.21443118643238523,0.5517241379310345
0.14050162989963744,0.5402298850574712
0.3908028402453717,0.5402298850574712
0.3912370724189178,0.5747126436781609
0.3363342242228162,0.5172413793103448
0.2667714532099543,0.5057471264367815
0.2780798375604715,0.5057471264367815
0.30411542013491777,0.5747126436781609
0.19692123273009732,0.6551724137931034
0.24744506351410034,0.6091954022988505
0.3076993645531996,0.5632183908045977
0.24826460029234232,0.4942528735632184
0.27175594928657487,0.4597701149425288
0.2505397322438795,0.4827586206896552
0.2044805421174628,0.4827586206896552
0.18824882115138808,0.528735632183908
0.2458916132031045,0.632183908045977
0.25207483471655656,0.6666666666666666
0.2505458481899858,0.6091954022988505
0.24080926198878339,0.5517241379310345
0.3596115151033289,0.6206896551724137
0.17657959598060025,0.5747126436781609
0.20325735289620628,0.4942528735632184
0.3422972716764421,0.4597701149425288
0.25367721259640263,0.4597701149425288
0.31783348725131044,0.42528735632183906
0.26050260845101436,0.6666666666666666
0.2275682386686808,0.4482758620689656
0.23184940094307893,0.42528735632183906
0.29068480248552053,0.5057471264367815
0.3671891723290135,0.5172413793103448
0.27444084962723314,0.37931034482758624
0.2843547982655177,0.39080459770114945
0.28418966772064813,0.4942528735632184
0.36756836098760304,0.4367816091954023
0.2521543420159381,0.3563218390804598
0.31210284574972325,0.3333333333333333
0.3907111010537775,0.367816091954023
0.40203783324261355,0.3563218390804598
0.36522595362889665,0.4597701149425288
0.46925208095066273,0.5517241379310345
0.28703969860617595,0.40229885057471265
0.31766224076033445,0.3563218390804598
0.29774872023827725,0.42528735632183906
0.3762407725663123,0.5172413793103448
0.2820368546912365,0.39080459770114945
0.4511733442604904,0.3218390804597701
0.3824606897564019,0.3333333333333333
0.4679371525378119,0.3563218390804598
0.3740818435907943,0.4482758620689656
0.19924529225048482,0.4482758620689656
0.2973450677952627,0.4597701149425288
0.2575302586433609,0.4942528735632184
0.387176084204346,0.40229885057471265
0.37072418917844496,0.5632183908045977
0.24442990208370285,0.5747126436781609
0.4095849107377666,0.37931034482758624
0.3189527053887602,0.3218390804597701
0.36181937164769706,0.26436781609195403
0.4065208217385188,0.40229885057471265
0.43322915838465637,0.39080459770114945
0.38436274899545586,0.27586206896551724
0.414954711419083,0.22988505747126436
0.45533830355886906,0.3103448275862069
0.3462053612383569,0.37931034482758624
0.4633624248503123,0.2988505747126437
0.40488174818203504,0.41379310344827586
0.5057887429895968,0.37931034482758624
0.46473851272422595,0.39080459770114945
0.3808338480921306,0.4367816091954023
0.33254233763692087,0.471264367816092
0.2986049526931569,0.4597701149425288
0.4798938271755949,0.21839080459770116
0.43190199807959295,0.25287356321839083
0.4721755031894659,0.41379310344827586
0.3530491049312874,0.3563218390804598
0.4556257530258644,0.27586206896551724
0.392925073544252,0.20689655172413796
0.46113010452151904,0.3563218390804598
0.45514259328346796,0.24137931034482757
0.5962558177937336,0.05747126436781609
0.5193600273994385,0.3103448275862069
0.46497703462237094,0.39080459770114945
0.46465288947873795,0.39080459770114945
0.5214333331294685,0.05747126436781609
0.46929489257340673,0.14942528735632182
0.5008654063740391,0.4367816091954023
0.46360706269456364,0.26436781609195403
0.5067795262588146,0.39080459770114945
0.4935323869926058,0.3103448275862069
0.5857486223831396,0.10344827586206896
0.4939360394356206,0.1724137931034483
0.45588262276232827,0.2873563218390805
0.49481673567492523,0.22988505747126436
0.475637128685622,0.3563218390804598
0.4956301565070609,0.19540229885057475
0.5556826313246528,0.1724137931034483
0.5146446329514945,0.2988505747126437
0.5749295137211252,0.1149425287356322
0.47967976906187504,0.14942528735632182
0.5206749558122894,0.21839080459770116
0.4998256955359709,0.26436781609195403
0.4652094405744097,0.37931034482758624
0.47267089482407487,0.4367816091954023
0.5270171919245048,0.2873563218390805
0.4249603992489618,0.1839080459770115
0.47516008488933204,0.1839080459770115
0.5118068339581792,0.2988505747126437
0.43776719039551826,0.39080459770114945
0.37832019424244845,0.367816091954023
0.3554220920205251,0.471264367816092
0.346835303687304,0.4942528735632184
0.22764163002195625,0.5747126436781609
0.38627704012672237,0.26436781609195403
0.4607386839707168,0.16091954022988508
0.46408410649085363,0.19540229885057475
0.4554300427504633,0.3563218390804598
0.37593497526099806,0.6091954022988505
0.2996752432617563,0.39080459770114945
0.3540704679310367,0.3448275862068966
0.34344095359831694,0.21839080459770116
0.3186285602451272,0.4827586206896552
0.42096057049545277,0.40229885057471265
0.2828319276850533,0.6666666666666666
0.36361745980294424,0.24137931034482757
0.557456255695475,0.24137931034482757
0.3771765123205735,0.22988505747126436
0.33156378625991556,0.3448275862068966
0.3973958301479448,0.20689655172413796
0.4805360015167547,0.3103448275862069
0.3556973095953079,0.39080459770114945
0.316744848844392,0.3448275862068966
0.36869981101726534,0.25287356321839083
0.3650241274073893,0.3563218390804598
0.29481306610726143,0.5057471264367815
0.40280232650589887,0.5517241379310345
0.2547597350572147,0.39080459770114945
0.491202211526112,0.3333333333333333
0.27001290464628425,0.4482758620689656
0.2839878414991407,0.4942528735632184
0.40258215244607265,0.37931034482758624
0.2912658173656174,0.27586206896551724
0.30793177050523834,0.4482758620689656
0.28984080192285344,0.5517241379310345
0.2481545132624291,0.471264367816092
0.3426886922272442,0.4942528735632184
0.1817781501709408,0.6551724137931034
0.35886536967836247,0.4942528735632184
0.21569107133027954,0.5977011494252873
0.18468322457142516,0.5402298850574712
0.19658485569425166,0.471264367816092
0.2769911991535531,0.42528735632183906
0.46751515225647833,0.40229885057471265
0.26810472946112407,0.5172413793103448
0.2344670258765681,0.5402298850574712
0.20115958338175133,0.4597701149425288
0.3455876506816222,0.25287356321839083
0.2984948656632438,0.2988505747126437
0.29040958491073776,0.40229885057471265
0.35684099151718274,0.528735632183908
0.27646522778841276,0.5517241379310345
0.13320530619484183,0.4597701149425288
0.2639886977315956,0.4827586206896552
0.21415596885760246,0.5057471264367815
0.20596671702128966,0.5632183908045977
0.39374461032249386,0.4827586206896552
0.3987474542374333,0.5057471264367815
0.21046193740940766,0.5747126436781609
0.20524503538074823,0.5402298850574712
0.13813475875650583,0.5057471264367815
0.15469062486621377,0.5517241379310345
0.210731039038084,0.5402298850574712
0.22024745117946032,0.6666666666666666
0.2581479692000954,0.5632183908045977
0.15356529078265757,0.6436781609195402
0.20190572880671787,0.632183908045977
0.12945623123169048,0.4597701149425288
0.20587497782969544,0.528735632183908
0.26158513091182645,0.5057471264367815
0.13416550973352825,0.5057471264367815
0.20652938406306764,0.5862068965517241
0.12124251561095245,0.632183908045977
0.10433192462708019,0.5747126436781609
0.1858207905471938,0.5057471264367815
0.22321368504100747,0.5862068965517241
0.3080724372656829,0.5402298850574712
0.21170347446898297,0.5517241379310345
0.17097127340113882,0.471264367816092
0.2036977010158587,0.528735632183908
