Date,Hour,Demand,Temp_F
13/07/2023,6,13711.2,68
14/07/2023,6,13553.0,68
15/07/2023,6,13446.7,72
16/07/2023,6,13993.3,75
17/07/2023,6,14536.3,72
18/07/2023,6,14556.9,71
19/07/2023,6,13149.9,69
20/07/2023,6,11855.5,67
21/07/2023,6,11997.4,67
22/07/2023,6,11850.4,65
23/07/2023,6,11236.9,64
24/07/2023,6,12698.0,67
25/07/2023,6,13658.2,69
26/07/2023,6,13523.4,66
27/07/2023,6,13622.3,70
28/07/2023,6,15464.2,71
29/07/2023,6,14962.4,74
30/07/2023,6,11770.7,60
31/07/2023,6,10691.3,60
01/08/2023,6,10774.7,61
02/08/2023,6,11861.1,56
03/08/2023,6,11331.8,59
04/08/2023,6,11575.7,66
05/08/2023,6,11543.8,66
06/08/2023,6,10260.5,62
07/08/2023,6,12055.7,65
08/08/2023,6,12799.3,70
09/08/2023,6,12037.9,69
10/08/2023,6,12003.6,66
11/08/2023,6,12804.5,65
12/08/2023,6,10867.7,60
13/08/2023,6,11742.6,69
14/08/2023,6,12145.7,66
15/08/2023,6,12932.3,68
16/08/2023,6,12731.8,66
17/08/2023,6,12905.2,66
18/08/2023,6,12261.8,68
19/08/2023,6,10182.3,59
20/08/2023,6,9605.7,62
21/08/2023,6,11937.6,66
22/08/2023,6,11408.1,62
23/08/2023,6,11116.4,58
24/08/2023,6,11007.4,58
25/08/2023,6,11594.8,64
26/08/2023,6,11720.5,69
27/08/2023,6,11055.4,66
28/08/2023,6,11834.9,64
29/08/2023,6,12379.3,64
30/08/2023,6,13082.0,69
31/08/2023,6,11855.4,62
01/09/2023,6,10579.8,54
02/09/2023,6,10020.3,56
03/09/2023,6,9615.5,64
04/09/2023,6,11893.5,67
05/09/2023,6,13959.4,71
06/09/2023,6,14726.6,73
07/09/2023,6,15630.2,73
08/09/2023,6,15458.3,71
09/09/2023,6,14179.0,71
10/09/2023,6,13212.8,69
11/09/2023,6,13569.3,68
12/09/2023,6,12183.6,68
13/09/2023,6,12652.1,67
14/09/2023,6,11643.3,62
15/09/2023,6,10648.9,55
16/09/2023,6,9056.7,59
17/09/2023,6,8944.6,55
18/09/2023,6,10847.6,62
19/09/2023,6,11086.8,59
20/09/2023,6,10681.8,55
21/09/2023,6,9969.5,53
22/09/2023,6,11289.0,54
23/09/2023,6,9554.9,54
24/09/2023,6,10320.6,56
25/09/2023,6,10009.1,57
26/09/2023,6,10769.8,55
27/09/2023,6,10101.4,46
28/09/2023,6,10734.5,48
29/09/2023,6,10728.6,53
30/09/2023,6,9582.3,54
